"id","rating","review"
553433,2,"nothing special - not worth the price"
483299,5,"Only wish more size choices! Love the clips!"
457752,5,"Game changer. Will never bleach my hair again without Olaplex. I've been using the product for about 6 months now, and I can see a line in my hair from when I started using it!"
387531,5,"I do not normally write reviews. The results of this product changed my mind. If you put this on daily it will work. Some say it takes a few weeks. I have found if you hang in there 3 or 4 months you will not be able to question the results. This stuff is amazing and will work for you. It does not change the color of anything. They only time I experienced and discomfort from this product it was my own fault. I was tired and got it in my eye or I put it on to heavily and its ran in my eye. Put it on lightly like eyeliner and you will have no trouble. This will work. I have recommended it to several friends and it has worked on everyone"
65227,4,"While this is not an anti-antiperspirant in the sense of ""sure"" with aluminum  it is the best non-antiperspirant stick that I have found. It has witch-hazel which is a slight wetness-stopper. But more importantly, I no longer have pimples under my arms caused by aluminum (I actually had to make a trip to a doctor about them). Deodorant is more than a smell cover-up, it is supposed to kill bacteria that cause the odors. I have found that appropriate grooming (clipping), regular showers, and use of this product is enough to keep me reasonable. For one day, it works as well as any antiperspirant ever did. Now about the price....well..it's almost criminal to charge that much, but I pay it."
279193,5,"I had been given a sample size of Not Like the Movies when it was first released, and had not tried it until a month ago... and it was love at first swipe! In the bottle the polish has an iridescent green and pink-ish look, but on the nail it has a really nice lavender/pink color! True to the OPI brand, it's a beautiful and durable polish... I do love it and I'm glad I didn't throw the sample away!"
85789,5,"Gorgeous white/cream color with just the right amount of iradescence. Looks gorgeous on tan and not so tan feet/hands. "
408936,3,"I decided to try this out. It was okay. I get a lot more moisture by leaving in Aussie conditioner."
410197,5,"good stuff and I like the pump dispenser this one came with"
420692,5,"Best handcream I've ever used - worth every penny.  Non greasy, absorbs quickly."
9461,5,"I am a long time user of Jane Iredale products; and the Amazing Base is my favorite--followed closely by the blush.  I wear the AB in Radiant, which is officially a neutral shade,  but is a very good match for my warm--but not excessively red or yellow--complexion. I love the way the Amazing Base goes on evenly and stays on all day. I find that my results with this product are best when I apply it to a freshly cleansed and moisturized face, using the Jane Iredale Handi brush or another kabuki-style brush and finishing with the JI flocked sponge (especially useful for the nose and under-eye areas.

I will be a JI customer for many years to come."
295447,5,"I love it, excellent product !! I recommend it"
34082,5,"Works very well, very slick, Scent not overpowering, Fresh & crisp feeling, washes off easily no residue,
  A little goes a long way, nice tight lather."
38877,3,"I did not see any plumping action but is okay as a moisturizer."
26697,5,"Love this nail polish! Safer and lasts long. Typically nail polish chips in less than one day for me."
250705,5,"Love!! And I have sheshido,tarte,urban decay,revlon... curlers that never seemed to work. Only one that curls ALL my lashes, and they give free pad refills!!"
188878,5,"Hands down my favorite oil! light and does not make your hair greasy. The large bottle lasts months, three of us share one bottle, daughters and I have long hair."
321967,5,"Great stuff, makes my hair feel amazing."
467790,5,"This is a basic deodorant with a premium scent.

Likes:
- Fragrance.  Smells great.
- Basic deodorant.  I don't use anti-perspirants, so this product works perfect for me.
- Odor control.  Seems to work as well as my current brand.

Dislikes:
- Cost.  Would be nice to have a trial size to try out before buying a full size stick.

Overall highly recommended if you want a basic deodorant with a premium fragrance."
245985,5,"Amazing flat iron!!! I have used Ghd and Chi in the past but nothing get my hair as straight as this flat iron. I am a natural 4b/c hair women living in humid North Carolina. This  gives me amazing results."
33057,5,"Hands down the best I've tried, of about a dozen different kinds. I always regret trying something else."
154862,5,"My favorite dry shampoo."
226012,3,"OK"
167822,5,"I have been using Abba conditioner for over 20 years I think - I can't remember when I didn't use it.  Completely satisfied and love the clean smell."
395179,5,"does great job. love it."
117568,5,"This is the best blow dryer I have ever owned, it does not damage your hair and leaves your hair without frizz naturally without applying extra products to hair first. It is durable and lightweight. I Love my blowdryer and take with me on trips so I do not have to use the one in the hotel room! It dries your hair fast that is the best part!&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/T3-Micro-Featherweight-Hair-Dryer/dp/B000VAHAQ6/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">T3 Micro Featherweight Hair Dryer</a>I got a great price on this from AMAZON. You can find this same exact blow dryer at Blooming Beauty for a price of nearly 200.00, alot more expensive buy it on Amazon and save some money!!!"
222840,5,"Gave to my hairdresser and WE both love it"
452733,5,"I love this product, makes my hair so soft and shiny!"
340895,5,"Used it before. and love it."
271310,5,"I love this product.  It sprays without stickiness and gives great volume. Other products made my head itch. This does not."
90067,5,"I was a Gillette razor user for about 8 years now. After the recommendation from my brother, I decided to finally try a safety razor to save money versus the cartridge alternative. Initially, I was pretty nervous I would absolutely slice my face up if I was not extremely careful with the razor. Being a complete novice to the methodology of using a safety razor I was extremely cautious but by the time I got through a few strokes on my cheek I quickly realized they call it a ""safety razor"" for a reason. After my third time using it, I found I could be almost as careless as a Gillette. I'm never going back to 5 dollars a cartridge gimmicks again. I'm sure just about any safety razor could do the job if you're the same as any new convert from cartridges. Although you truly can feel quality with the Merkur. The whole piece feels like a nice solid weight without being a burden, and the razor doesn't protrude far from the guard, giving you a bit of breathing room on the whole ""slice your face off"" deal. Definitely worth a try, and this Merkur handle does emanate quality."
427665,5,"love it and it does the trick I have definitely noticed a lightening!"
309693,5,"It is always a tricky balancing act to get a hair putty that gives you that sheek shine without making your hair feel dirt and greasy (especially to other people who might be running their hands through it!).

This stuff definitely meets those qualifications. I have been using it for about 3 months now and have found that it works best if applied while hair is wet. One this I will say is that it doesn't have a ton of hold (at least for my hair). I have to pair it with a dollop of styling gel so that the hair stays the way I want, but this is to be expected."
261643,5,"Works better than any other!! excellents results!!!!"
57682,1,"im ashamed to be having to stoop to this but after i found out i got sold a FAKE perfume that showed up not even looking like what i was looking at when ordering!! it is NOT by aquolina and got it as a gift it made my friend ill to wear it and then i tried it and got sick also!!!! After contacting amazon about this i was told ""sorry, we don't do returns on fragrances!!!"" and now they are NOT contacting me back!!!! beware of buying from amazon, i thought its frm amazon i can trust this!! WRRRROOOONNNGGG!!! amazon your customer service is very poor , i STILL await your phone call etc email?? i want the item i was promised it would be!! what is more sad is i have a store on amazon and im afraid my customers will suffer my same fate! grrrr so frustrating when big companies do not care about the people they make their 'cheddar' from!! :("
456623,5,"helps so much with humidity sensitive hair i don't curl up when its drizzling out anymore"
328179,5,"This is a really great product. It adds volume and texture to fine hair."
423712,1,"Not original do not buy it"
488670,1,"This shampoo is nothing like the pure volume I have used for 5 plus years. You need to bring back the original or you will lose your customer base."
554037,2,"I purchased this thinking it would ""lather-up"".  It doesn't."
267826,5,"Love this product!"
423393,4,"Smells good.  Still get more compliments on my Brighton Laugh though.  I just wanted to try something new. :)"
220685,5,"Love the blow dryer.  Was told by a professional hair stylist to buy."
75713,1,"Not the right smell...this is an imposter."
46362,3,"Just an ok hair dryer. It's about like the revlons or conairs I've bought at Walmart for $15-$20. I probably will by one of those again next time. I haven't noticed a difference in my drying time or hair health."
191418,5,"Pure Volumizing Shampoo for Unisex By ABBA, 33.8 Ounce.  This is the best volumizing shampoo!! The order came quickly just as I hoped!"
239430,5,"This is the best nail lacquer I have even used....the color is beautiful...you won't be disappointed...I'm addicted to this brand....."
425520,5,"Beautiful makeup colors!"
190374,4,"I have basically straight, fine hair and live in Houston where humidity is a huge problem, so my hair tends to frizz.  Regular serums are too heavy for my fine hair.  This works well for the frizz and does make my hair shiny and silky without being too heavy."
363411,5,"Love the color!!"
207338,4,"Electrics don't shave me all that well and I got tired of spending so much money on Fusion blades AND getting razor burn on my neck. When I switched from canned shaving cream to Proraso and Art of Shaving pre-shave creams, oils and shaving creams, the quality and closeness of my shave with the same Fusion blades improved considerably. The more I researched the more I knew it would only be a matter of time before I tried a safety (DE) razor. Having read many reviews by rookies, I was fearful of cutting my face off and ordered the Merkur Futur. I don't blame the razor since I'm a rookie but my initial experience was that the razor settings ranged from won't hurt me but doesn't do much to call 911. However, no matter what the setting, I didn't get the overall close shave I was getting with Gillette Fusion.

Two weeks later I picked up the Merkur 15C and I will never go back to Gillette ever again. I'm now getting super close shaves and the razor cannot hurt me and never leaves razor burn, unlike Fusion. Also, unlike the Merkur Futur, the Merkur 15C has no problem shaving under my nose. The 15C is just so easy to use. Unlike the Futur, I don't see how I could use it in a way that the blade hits my face before the safety bar teeth. I'm finally confident enough with this razor to use it against the grain. I wouldn't mind a longer and heavier handle but being light and short, it does force you to learn control and agility. Now that I'm getting better at it, I'm also able to get a better shave from my Merkur Futur. If I had to pick one, I would definitely choose the 15C over the Futur because of closer shave, easier learning curve, much harder to hurt yourself and gets under your nose.

The best price for this is on WestCoastShaving dot com. It's the best razor for the price. It's also easy to clean. I'd suggest a $0.99 razor bank so your used blades don't slice through your trash bags. Persona blades (Israeli Red pack) on WestCoastShaving are much sharper than Merkur and Derby blades but no where near as decapitating as Feather. Lastly, do spend the money on quality pre-shave oil, shaving cream and a brush. If it's in a can, it's not quality. I have the $11 Tweezerman badger hair brush from Amazon. It doesn't feel anywhere near as nice as the $150 silver tip brushes at eShave or Art of Shaving but considering the $139 price difference, I don't care.

Bottom line, the Merkur 15C with the open comb/teeth and blade flush against the safety bar, is much safer than safety blades where there is a gap between the blade and the bar because it can't ""bite"" you. Not only that, but I find it shaves closer too. I can't imagine that anyone would go back to Gillette cartridges after trying this. Go spend $25 on the razor and $10 for 100 blades and enjoy the old school shave and the savings."
306127,5,"Love all the Borghese products! I have waist length hair & thought this would be hard to get out but 15 minutes of rinsing will do the trick."
58187,5,"I have been using the blonde Jane Iredale Brow Gel for several years and love it, so when I recently dyed my hair a strawberry blonde, I wanted a more reddish tint to my eyebrows. When I first used it, I absolutely used too much and my brows looked too thick and heavy and too auburn. After several uses I finally figured out how to use it correctly, and that is with a VERY light hand! There is a lot of product on the wand when you pull it out, so now I make sure to gently rub some of it off on the inside top of the container. Then I blot a little more off on a paper towel. Finally I just barely brush it on eyebrows and it gives a beautiful result. My eyebrows are pretty thick already so just a little of this goes a long way. It keeps them in place all day, does not flake or melt off, feels flexible not stiff, and when used correctly it looks completely natural. I have never experienced an allergic reaction on skin or eyes, and I have VERY sensitive skin & eyes and am plagued by all sorts of allergies to things. There is no strange scent to the gel either, only a light, barely detectable smell if you put your nose right up on it. This brow gel is high quality and the blonde ones I've used lasted 6-8 months with daily use, so I expect the same from this auburn one. I recommend it highly."
297477,3,"It looks good and it works mechanically. I haven't seen any results yet, so I don't how to assess that yet! I think it's kind of expensive, but if I ever see results it'll be worth it!"
164006,5,"Excellent product!! Works well with fiber hold spray!! Been using this product for about a year. Its the topic in the barbershops!!!"
85723,5,"The perfect nude polish. Must have for everyone!"
336099,5,"Great scent and rich lather."
177976,5,"As advertised"
280767,5,"I love CND nail polish. It last 2 weeks if not longer. The colors choices are excellent."
192470,5,"This product is definitely another one of my top 100 products used in my household.  I've used Biolage products for many years.  My daughters and I discovered Matrix products when they were teens (they now have teens of their own) and they've been on our bathroom shelves since that time.  This product is great for me since I hate the residue left from some types of volumizing shampoos.  As I get older, I find I do need the hydrating shampoo which leaves my hair feeling silky smooth.  What can I say?  Given my choice of the great shampoos out there, I choose Biolage."
416773,5,"This product is very light in color opacity and consistency. It provides just enough to even out the skin tone and also provide 40 SPF. The Elta MD UV Daily Broad-Specturm SPF 40 is great! I love that it is multipurpose moisture, make-up, and skin sun protection and with a quality name that I trust for skin care. I do not get skin irritation from using this (no acne flare ups or sensitive itchy skin). I have olive skin tone and it blends in nicely.
Very happy with my purchase and I recommend it."
475737,5,"such a beautiful color for spring time!"
426541,5,"Great nude color. Not sticky and smells great!"
557811,5,"This Citadelle by Raw Spirit is a wonderful scent unlike anything else I have tried in the past.  My first impression was that it was a light, powdery scent that was not in any way fruity or flowery (which is a good thing).  Beyond the initial hint of baby powder, there is a rich earthiness that I really enjoy.  It's hard to put the scent into words, but truly powerful smells often trigger sense memories and that is exactly what I experienced here.  It instantly and powerfully took me back to an Alaskan cruise I took nearly a decade ago, specifically the cool, woodsy scent I recall from the deck as we navigated a narrow channel surrounded by trees and water.  It may seem strange to recall a specific memory like that, but that is what instantly came to mind when I tried this out.  What a wonderful scent to rekindle that very pleasant memory from my past.  If you enjoy smelling things like a forest in the afternoon, fresh rainfall, and cool mist, this would be a scent you would likely enjoy.

Citadelle comes double boxed, and the tall thin bottle is beautifully simple and fragile.  I will treasure this one-fluid-ounce bottle and use it on special occasions.  It is listed as unisex, and I suppose that is true.  The initial light powdery scent, however, may strike some as effeminate though the more powerful and lingering woodsy/smoky scent lingers and it does have some masculinity to it.  Overall, I am thrilled with this and would easily recommend for those willing to make a special purchase for quality and - hopefully - some pleasant scent memories."
449279,5,"Love this shampoo! A little pricey"
276267,1,"The product on the web has 6 speeds unfortunately when it arrived it had only 3.  It is described as professional but the cord is not sturdy nor is it long.  I was trying to replace the hair dryer that I had and while the name and website description was the same as my old one, the one that arrived was not."
528394,2,"Looks great

The scent when I got it was very strong, and wore off after maybe about an hour of burning now the scent is only there when I am right next to it. Pretty disappointing for the price I paid for it,. Wont buy again"
558556,5,"It is the best hydrating moisturizer I have ever used.  It gives the face glow and hydrates and moisturizes.  It lasts all day long.  I will not go without it anymore.  I was confused how to use it at first then I realized that I should not rub it on my face.  Just spray it on the face once done with applying all facial products or foundation and do not rub it.  It will give a cooling sensation and dries on its own.  After couple usage I noticed the glow on my face and I have no need to re-apply moisturizer or foundation all day long.
Love it!"
77972,5,"Love this product as does my skin!"
59855,5,"Very nice dryer. Dries quickly and leaves hair very soft."
478351,4,"I like this product, but you need to use a TINY amount. A little bit definitely goes a LONG way. Too much and you start looking like a mess! I rub it into the roots of my hair and then when you shake your fingers along your scalp the volume you get is insane! You don't need to rat it out. And I don't suggest you do, or you'll literally look like you have a rats nest on your head. This stuff doesn't mess around!"
65082,5,"On its lowest setting this razor is more aggressive than most are on the highest setting. The head is bulky and take some practice to get into the tight places, like under your nose."
335086,5,"Easy to use.  Good smell.  Works better than the stuff in the can.  Overall a good buy.  I recommend it."
421357,5,"I love it!  It has a clean light smell to it that last all day!"
487403,5,"I love the smell nice product beard doesnt look greasy"
149273,5,"The BEST acne treatment ever! Even for ""underground"" pimples that hurt ... they never surface! I apply underneath my make up and cover with concealer|foundation for all day treatmemt! REMINDER: DO NOT SHAKE BOTTLE! Simply dip a Q-tip thru the pink and clear liquid and spot treat. Good for adults too! Highly recommended!"
221309,2,"the blow dryer is awesome blows hard and is lightweight but the nozzel  intensifier does not stay on at all"
82985,2,"This stuff seems great conceptually, but it is very hard to apply to black hair.
It leaves residue and may not be best suited for coarse hair.

Pros: don't really need a whole lot to see the affects.
Smells pretty good.
Cons: not good for black hair (can see residue)
Pricey
Little tough to wash out."
523053,5,"I am a guy and I use a lot of styling products like wax, clay... This product is really good to get rid of the products I use during the day. It leaves my hair really fresh. Love it!"
503471,2,"The smell is very strong. Completely awful and makes me feel nauseous which no other hair spray has done before. It smells like chemicals and is very over powering. It works okay at first spray but doesnt tame any frizz."
521475,4,"This curling iron is great !  Seems to give a softer curl to my hair and I would say it is definitely worth the investment. Does not squeeze the hair as tightly to the barrel which, after getting used to, actually is safer for my thin hair.
You can set the heat which I like. Also appreciate the red light to show it is turned on. Helps me not forget to unplug the unit.

I am taking off 1 star for:
1. Heavy - this is the heaviest curling iron I have ever owned.
2. Very little room at the tip to hold your iron without burning your hand.

Believe me, those are small critiques. I love this curling iron."
65307,5,"I first bought this deodorant after reading in GQ a couple years ago about natural antiperspirants. I tried the Malin + Goetz version of this, which smelled great, but offered little in the way of protection. So I tried this on a whim, and my expectations were met or exceeded in every aspect.

I tend to sweat a decent amount. Probably more than average, but there are definitely people who sweat more than me. This deodorant definitely can last a full day at the office. If I have been sweating more than usual, I may notice a slight odor if I stick my nose right up to my armpit, but barring that, it does a good job blocking odor, comparable to or better than my previous favorite antiperspirant, dove men + care.

My armpits definitely stay dryer with this deodorant than any other that I have used.

The bottle lasts a while - probably 2-3 months or so.

I don't notice any staining on my shirts from using this deodorant, unlike the other synthetic antiperspirants I have used in the past. This is important, as I don't wear undershirts, even to work.

I would recommend this deodorant to anyone who is looking for an effective, reasonably priced natural alternative to the other antiperspirant solutions out there."
121488,5,"This olive-oil based conditioner leaves my hair with a copper/auburn shine. Even though it is olive oil based it rinses out easily and smells great. Unlike so many other products that color-enhance, this one actually deserves the name conditioner. The jar is glass so care is indicated in handling, but it does keeps the product fresh and doesn't interact with the color. I take out the amount I'm going to use and put it into a small plastic container before I get in the shower. I had missed the Aveda Annatto conditioner for the color enhancing qualities but hadn't found it very conditioning on my hair. This product does both and even if Aveda began offering Annatto conditioner again I would not go back."
397752,3,"These are tiny sample of each product. Most of what you're paying for is packaging but that happens with a gift set. The products are good. Not great. If they were a lower price, I would accept a lower standard. But they are okay. Hence the three star rating."
126427,5,"I have been searching for a good hairspray and tried many products then I found this one at Marshall's and love it.  It holds hair yet does not dry out hair or build up in hair making it look frayed at the ends.  Best product ever."
62285,4,"Bought this for my husband twice now. One of these lasts a full year, if not a little longer. He has thick beard hair, and loves this stuff and his safety razor. The aroma isn't overpowering, I love it. Husband loves it too. Solid product. Our only complaint is that the jar lid has cracked on the inside; there's a piece that chips off when he screws the lid back on. It doesn't take away from the cream, and it doesn't make the jar non airtight. Just annoying."
412864,4,"Keeps my beard soft all day."
475547,4,"Its definitely make a clearer facial wash than that without one. I did expect more like to make the pore smaller or brighten the skin. But it surely performs limited functions. Btw, I have no problem of using it as some of the other reviewers said like it stopped working or having charging issues."
367130,5,"Love this product!  My hair feels healthier and happier.  Use Pureology shampoo and conditioner as well."
56407,5,"Arrived on time and this is my favorite perfume!!!"
167197,5,"This stuff is awesome. Goes on easy (or have your partner put it where you need it) and hides my stupid bald spot.
Best money you will spend today for sure."
553464,5,"Fabulous!"
178195,4,"Goood product . But the my iron wand color is gone"
163202,5,"Awesome, lightweight, strong, easy to handle. The best blow-dryer I have ever used!
Thanks for getting it to me quickly!"
432272,5,"I have tried different beard oil in the past and this one is by far the one I get the best result with.

I love the scent and how soft my beard gets with it. Furthermore, it is the most oily beard oil I have tested so far, you don't need to apply a lot to get good results."
492547,5,"This is the only body wash that makes me feel extra clean. I noticed my skin looks and feels younger too."
569715,5,"Doesn't take much, one spray is enough.  Great scent, VERY long lasting - much longer than the Varatos cologne I was using before.  Get compliments all the time on it.  Will definitely continue buying."
104531,5,"By far one of the best beauty/skincare products I have ever purchased! This mask is so incredibly soothing to the skin. I've been trying other products (such as Proactive+- which was horrible) and whenever my skin reacts, I can count on this to properly soothe it. Additionally, I think the overall health of my skin has improved some because of the mask. VERY relaxing."
386614,1,"I purchased my first Grandelash through a local reputable Cosmetic business.  It worked wonders on my brows and lashes.  Then I purchased my second here on Amazon.  It was, with out a doubt, a knock off.  The only thing it did for me was cause little blisters on my eyelids and below my eyebrows.  No hair growth whatsoever! To confirm my intuition, I purchased my third round through the same spa as my first purchase.  Sure enough my lashes and eyebrows are growing like crazy again.  People, do not buy Grandelash from this buyer or on Amazon in general...not worth it!!!"
165597,3,"Love this product"
522362,5,"Perfect color for the holidays!"
42232,5,"Strivectin-SD Eye Cream has erased the lines around my eyes and returned my face to its youthful appearance.  I never experienced any redness or irritation, as I had with other products.  This cream is smooth as it moisturizes the eye area and delivers on it's promise.  I am an impressed customer!"
233709,4,"I'm afraid this sunscreen does make my eyes stream and sting (though almost no sunscreens don't.) but I do like the fact that it is not obvious when on, so I use this on my face and neck far away from my eyes. Convenient size and shape bottle."
277315,5,"This product turned out way better than expected. It is by far the softest thing I have put on my face. It really does smooth everything out and my makeup does last longer. I will keep buying this for sure"
79711,5,"If there is 10 stars, i would give it all because it really works for me. The result came out like professional salon result, If anyone wants to save money at salon, buy this product. Strongly recommended."
310692,5,"perfect"
318660,2,"I wanted to love this as much as the Coola matte tinted spf 30 unscented.  I purchased this to use on the days I didn't want any color in my sunscreen.  Unfortunately, the matte cucumber is disappointing.  It doesn't absorb well into the skin, so skin is noticeably whitened.  Also, contents of the tube started clumping after using for about 2 weeks.  When I applied to my skin, I had clumps of the sunscreen that wouldn't absorb sticking to my face.  The texture is not the same as the tinted, unscented version...it's thinner and does not feel as nice on the skin.  The scent is not that noticeable.  This is not a negative for me, but if you are buying based on the scent, it's not that strong.  Love the brand, but cannot recommend this product."
331228,5,"Have purchased the product before and really like it. It's a great luxurious shampoo for color treated hair, lots of moisture and shine."
253836,5,"I will NEVER waste my money on any other eyeliner. This Stilla is the absolute best, hands down.  I have a problem with eyeliner smearing and this will not smear and last all day."
292293,1,"Defective product. Upon arrival, the product will not spray and Amazon will not accept for return."
180418,5,"Heats up pretty fast & I never have to set it on the higest heat level. I leave it on the setting between 380 & 430. Love it for a nice wavy look! For tighter  curls get the 1 inch."
297232,5,"Best hair product I've ever used. Not too sticky or shiny, but with great hold. Great smell and texture as well. The glass jars are also awesome. Works better than previous products I've tried, including MITCH Clean Cut and Paul Mitchell Tea Tree Shaping Cream."
396236,5,"Great in ""betweener."""
204492,5,"Love the fresh clean smell!! I get compliments all the time."
296029,5,"This scent is great -- a mix of musky woodsy and crisp clean, and the scent lasts for a good period of time.  Cologne is a personal choice, so I cannot overly vouch for the appeal it will have for someone else.  But, many people have commented to me that they like this one when worn.

I had considered buying this cologne since it debuted, but I waited and finally came back around to get it. The price is fantastic compared to a retail store, so I figured I would give it a try."
445881,1,"This is TINY! It's half the hight of my cell phone! The images are deceiving! Literally half the size of an iphone 7+. If you ration it, you may get 3 uses. Not worth the money spent for such a small amount of produce."
506062,5,"Love this product. Ive been using it for 10+ years. My skin is very sensitive (roseacia) and I have to be careful, this is very gentle, does not dry greasy or cause breakouts,"
127126,5,"this is a great solution for the neck area.  I started using it years ago and it works very well. It was initially recommended to me by a plastic surgeon."
572493,5,"These are without a doubt, the BEST water bottles. I'm going by taste here. I have tried so many different types of water bottles. These have no taste. All you taste is the water you put in it. No funky plastic after taste. No tastes of juice or anything that was in there prior. I will say this, if you're looking for a light weight bottle, these are pretty hefty. The glass is nice and thick. The cover helps you grip it nicely. I just love these. I have in all sizes. I use the liter size for storing water and the smaller ones for drinking."
164845,5,"This is good not only for covering grey but also for making the hair look fuller"
26045,5,"The texture and mild natural scent to this stuff is great. It's a little greasy compared to the usual tube of Cetaphil I carry with me, so this is a bedtime-only moisturizer for me, but it's still really nice."
544446,4,"This mirror was perfect for what I needed, just needed a small compact mirror to toss into my purse.  My only complaint is that it is quite small.  I was hoping that the magnified mirror was the bigger mirror rather than the small, but its working out and serving its purpose!"
143949,5,"Great curling iron.  Keep the extra spring they send you because over time the existing spring does loosen and need to be replaced."
459567,4,"I have to say that this works but only marginally. The nice thing about it is I can remove the label entirely and that's a plus in my book."
23721,5,"I think this is a great product and fills the areas where I am losing hair as I age.  This product does not itch my scalp as some of the other hair builders do.  I recommend such an easy solution for filling in the bare areas of your head."
504495,5,"Awesome product. fast shipping. Thank you!!!"
221334,4,"drys my thick long hair well. blow drying sessions are much shorter now, and less painful on my wrist because it is lightweight"
484214,5,"I have tried over 20 self tanning products over the years. This is by far my favorite. The dark lasts at least 4-7 days and when it starts to come off it isn't that noticeable.
I have tried some products that leave a smelly orange Ommpa loompa look. This makes me feel like I left a tropical vacation. Has not stained my sheets either! I recommend the tanning mit! I used once without- mistake! It applies very even with."
456011,5,"The best!"
501064,5,"This is the best eyebrow color I have found for women with copper red hair Not too dark and very natural.  Lasts all day. I won't use anything else"
153568,5,"Excellent cleaner for sensitive skin. My face has never looked or felt better since I started using Bioelements. I have been using the products for about three years."
171986,4,"Really like product, but packaging is horrible. Do not like long tube at all. I agree with the other review...wasteful packaging."
421154,2,"The product is in a very small plastic box that's difficult to open.. The first time I tried to open the box, it fell to the floor and product was in crumbles.
I'm not a klutz - I'm a pianist with great finger dexterity. Very small amount of product (0.229) for the price."
378623,5,"I was introduced to this very expensive small bottle of shampoo in an exclusive airport lounge. I have never had better hair. I ewill be keeping a small bottle for special occasions."
307244,5,"I'm really pink by nature, not freckly but fair enough that I've got to use a product with at least 30 SPF. This is the first time I've used something other than a zinc oxide sunscreen and I like it.

This clear sunscreen has low viscosity so it spreads very easily and quickly. It also dries quickly and I have the impression of not having it on. There are other clear sunscreens and I've heard people say they feel weightless as compared to the sunscreens we're more accustomed to using.

An example of another clear sunscreen is the Neutrogena Clear Face. It uses the same active ingredients as this Vichy Ideal Capital Soleil brand, so the difference is in the inactive ingredients. As this is the only clear sunscreen I've tried, I cannot compare based on experience but I do like that this one has only a slight fragrance."
511450,4,"cost way to much money now. stopped using it . retail was 40$"
180249,5,"I've used Hot Tools in the past and have been pleased with his purchase thus far.  Has a tight clamp and love the fact you have multiple heat settings.  Love also that it has a long flexible cord."
526059,5,"Once I get the hang of this tool, I'll get the look I'm after...I hope! ;)"
77219,5,"This product provides a nice close shave. Also, I'm always impressed with the scent that comes with this brand. Gentle yet appealing."
136536,3,"I ordered two of these and one of the nailpolish bottles arrived broken!  The nailpolish itself, if not broken, is fantastic."
238791,5,"I have dry and sensitive skin. Due to the dry and cold weather in Denver, my face always faced problem, such as acne, redness, and breakout. This toner can help my skin calm down and soothing. I love it."
558043,1,"Product seal was broken resulting in fluid leak into packaging"
250323,5,"This was recommend to me by someone else, and its worth the price. It doesn't leave your hands completely dry as they claim, but certainly as close as I've ever experienced. Mainly, it works wonders and surprisingly fast - hands are nice and soft...when I use it;)"
205334,5,"Addicted to this stuff from the W hotel. The best face wash"
493899,4,"I like this cream very much and have been using it for several years.  One tube lasts a long time.  The only reason it is a 4 not a five is the tube it comes in -  I'm always fighting to the get last cream out of the tube."
450852,5,"works great I seen a big difference in 3 weeks"
271745,5,"Absolutely love this color!"
196313,1,"The jar was already opened and the seal broken.  I do not purchase pre-owned or pre-used skin products!  I'm very displeased with this purchase and am returning it."
370665,2,"The beads make your nails look funky.  Going to go with the straight polish.  Texture is too much."
466369,2,"Leaves black fuzzies on my face."
421758,3,"Not bad"
113016,5,"One of my favorite products recommended to me by my dermatologist. Helps with fine lines and very good to hep keep adult acne under control. very nice product."
155275,5,"I have relatively greasy hair. I shower in the mornings, and by mid-afternoon, the oil is obvious. With this dry shampoo, my hair lasts much, much longer. I apply it about 8 hours into the day, and it's enough to keep my hair looking and feeling good until bedtime (I go to school/work 14 hours a day).

I originally bought this for Coachella. I have OCD, and if I don't shower everyday, I can't stand it. This is especially true on hot days. At Coachella, there are limited showers and extremely hot days. I used this product the first day with some no-rinse body wash. It was okay. I had to put my hair up, but it was definitely better than not using anything at all.

This product works a LOT better than Batiste and Algermarin. It's a tiny bottle, but you don't have to use very much, whereas most other dry shampoos are sprays, and you have to use a lot. I've had this little bottle since April 2011, and there's still half in it. I don't use it everyday, of course...only for emergencies.

The application is sort of awkward, but, like I said, it's better than sprays. My boyfriend says that he can sometimes see when I use it, because of residue. It's not as bad as the other dry shampoos that I've tried, though. And the smell is MUCH less intrusive."
508017,5,"This is perfect for dry hair"
67758,4,"It can get a little clumpy.  I use the Tweezerman I-Lash Comb and it solves the problem."
77744,5,"Works well even with skin allergies!"
277585,5,"I love this stuff.  It is great to tame flyaway hair not to mention the moisturizing factor.."
187357,5,"I've recently just started using Jane Iredale products.  I love that this is so easy to apply & I can even use it on my kids.. Just throw it in my purse."
458984,5,"Love it!"
495085,5,"This is one of my favorites. It's getting difficult to find this one especially in the bigger bottles."
380163,5,"Great product!"
343855,5,"Proraso makes excellent creams that form a rich lather. I'd recommend them to anybody who wet shaves."
573661,5,"Makes my beard look great and feel soft."
336167,5,"Excellent foaming, glide, and scent. I bought it based on reviews and as an economical alternative to The Art of Shaving shave cream. I highly recommend this cream. It will last me three months. I lather a peanut-sized amount in a cup, brush it on, then brush against the grain."
22000,5,"Works amazing, would recommend to anyone. There's very little drop out and it lasts for a day."
383630,5,"Great Stuff!"
251752,5,"Best lash curler I've use, especially since I'm allergic to the metal all the other eyelash curlers are designed in. I also love that it's compact, so I can bring it with me. I might even order another one to keep around"
182624,5,"This works as promised.  Really works good on drying out blemishes."
